sample_id,stage,latency_s,peak_vram_gb,energy_J,is_warmup
4944,image_search,2.379926,15.348945,318.562,0
4944,reranker,0.000535,16.188573,0.037,0
4944,nli,2.994807,9.972648,732.047,0
4945,image_search,2.291218,15.348945,297.754,0
4945,reranker,0.000573,16.188573,0.048,0
4945,nli,2.150818,7.717104,487.231,0
4946,image_search,2.307824,15.348945,281.440,0
4946,reranker,0.000704,16.188573,0.052,0
4946,nli,2.898489,9.088766,703.299,0
4947,image_search,2.288945,15.348945,278.041,0
4947,reranker,0.000547,16.188573,0.030,0
4947,nli,1.920550,7.699152,402.616,0
4948,image_search,2.359661,15.348945,321.118,0
4948,reranker,0.000526,16.188573,0.042,0
4948,nli,0.852782,3.209210,105.826,0
4949,image_search,2.384322,15.348945,296.145,0
4949,reranker,0.000514,16.188573,0.031,0
4949,nli,1.260858,4.607445,186.560,0
4950,image_search,2.407727,15.348945,317.487,0
4950,reranker,0.000578,16.188573,0.072,0
4950,nli,2.450272,9.972648,558.193,0
4951,image_search,2.355387,15.348945,313.896,0
4951,reranker,0.000594,16.188573,0.041,0
4951,nli,1.491601,4.209355,266.280,0
4952,image_search,2.302330,15.348945,304.157,0
4952,reranker,0.000606,16.188573,0.046,0
4952,nli,3.087668,9.972648,741.210,0
4953,image_search,2.300082,15.348945,305.815,0
4953,reranker,0.000518,16.188573,0.026,0
4953,nli,0.389656,1.545613,40.973,0
4954,image_search,2.283222,15.348945,301.987,0
4954,reranker,0.000577,16.188573,0.045,0
4954,nli,1.803839,6.056700,338.267,0
4955,image_search,2.416931,15.348945,326.154,0
4955,reranker,0.000502,16.188573,0.027,0
4955,nli,0.390437,1.490575,43.209,0
4956,image_search,2.667176,15.348945,360.608,0
4956,reranker,0.000567,16.188573,0.054,0
4956,nli,1.426601,4.854359,234.610,0
4957,image_search,2.965255,15.348945,400.084,0
4957,reranker,0.000552,16.188573,0.041,0
4957,nli,0.509247,1.884042,55.086,0
4958,image_search,2.841981,15.348945,379.853,0
4958,reranker,0.000546,16.188573,0.070,0
4958,nli,1.057564,3.271329,146.810,0
4959,image_search,2.987175,15.348945,398.439,0
4959,reranker,0.000560,16.188573,0.074,0
4959,nli,1.618948,5.446332,306.996,0
4960,image_search,2.996411,15.348945,399.129,0
4960,reranker,0.000547,16.188573,0.038,0
4960,nli,1.264661,3.879310,191.895,0
4961,image_search,2.942795,15.348945,357.879,0
4961,reranker,0.000531,16.188573,0.024,0
4961,nli,0.649123,2.052631,79.640,0
4962,image_search,2.823292,15.348945,380.342,0
4962,reranker,0.000534,16.188573,0.031,0
4962,nli,1.273451,3.907654,193.530,0
4963,image_search,2.645607,15.348945,318.492,0
4963,reranker,0.000556,16.188573,0.038,0
4963,nli,1.019503,2.997607,137.434,0
4964,image_search,2.365371,15.348945,295.594,0
4964,reranker,0.000580,16.188573,0.035,0
4964,nli,0.731726,2.604404,89.602,0
4965,image_search,2.366482,15.348945,317.568,0
4965,reranker,0.000582,16.188573,0.066,0
4965,nli,2.000353,7.546526,401.302,0
4966,image_search,2.282094,15.348945,294.529,0
4966,reranker,0.000527,16.188573,0.029,0
4966,nli,0.744153,2.698772,90.959,0
4967,image_search,2.354115,15.348945,285.639,0
4967,reranker,0.000531,16.188573,0.032,0
4967,nli,1.255889,3.741263,193.590,0
4968,image_search,2.263665,15.348945,283.956,0
4968,reranker,0.000550,16.188573,0.037,0
4968,nli,1.707964,5.215981,328.020,0
4969,image_search,2.368627,15.348945,290.690,0
4969,reranker,0.000542,16.188573,0.041,0
4969,nli,1.467881,5.159576,248.783,0
4970,image_search,2.326680,15.348945,309.967,0
4970,reranker,0.000541,16.188573,0.083,0
4970,nli,3.159353,9.972648,775.756,0
4971,image_search,2.375715,15.348945,316.605,0
4971,reranker,0.000504,16.188573,0.025,0
4971,nli,1.088236,3.477926,158.450,0
4972,image_search,2.369293,15.348945,320.715,0
4972,reranker,0.000516,16.188573,0.032,0
4972,nli,3.105648,9.972648,756.031,0
4973,image_search,2.369952,15.348945,319.086,0
4973,reranker,0.000569,16.188573,0.062,0
4973,nli,1.249670,4.547147,190.719,0
4974,image_search,2.334527,15.348945,312.912,0
4974,reranker,0.000512,16.188573,0.037,0
4974,nli,0.996109,3.757473,140.635,0
4975,image_search,2.356480,15.348945,309.385,0
4975,reranker,0.000545,16.188573,0.047,0
4975,nli,0.736279,2.386333,91.657,0
4976,image_search,2.279878,15.348945,310.085,0
4976,reranker,0.000566,16.188573,0.046,0
4976,nli,1.114231,3.786263,168.151,0
4977,image_search,2.325334,15.348945,301.693,0
4977,reranker,0.000530,16.188573,0.074,0
4977,nli,1.032462,3.112367,136.039,0
4978,image_search,2.781921,15.348945,376.104,0
4978,reranker,0.000540,16.188573,0.035,0
4978,nli,3.080814,9.972648,771.631,0
4979,image_search,3.029016,15.348945,407.726,0
4979,reranker,0.000570,16.188573,0.041,0
4979,nli,1.011419,3.278375,148.711,0
4980,image_search,2.922349,15.348945,392.288,0
4980,reranker,0.000540,16.188573,0.027,0
4980,nli,0.973202,3.241055,136.605,0
4981,image_search,2.757884,15.348945,362.798,0
4981,reranker,0.000519,16.188573,0.031,0
4981,nli,0.743786,2.916287,84.356,0
4982,image_search,2.785377,15.348945,373.007,0
4982,reranker,0.000467,16.188573,0.078,0
4982,nli,3.113634,9.972648,742.625,0
4983,image_search,3.262473,15.348945,397.977,0
4983,reranker,0.000833,16.188573,0.076,0
4983,nli,1.528637,5.261748,280.487,0
4984,image_search,3.087073,15.348945,413.051,0
4984,reranker,0.000589,16.188573,0.053,0
4984,nli,2.414142,9.972648,532.503,0
4985,image_search,2.374877,15.348945,319.127,0
4985,reranker,0.000573,16.188573,0.035,0
4985,nli,1.277311,3.578114,210.807,0
4986,image_search,2.382743,15.348945,320.187,0
4986,reranker,0.000524,16.188573,0.030,0
4986,nli,0.707348,2.332626,92.232,0
4987,image_search,2.402811,15.348945,321.451,0
4987,reranker,0.000537,16.188573,0.072,0
4987,nli,2.141589,6.796504,447.910,0
4988,image_search,2.364511,15.348945,290.875,0
4988,reranker,0.000542,16.188573,0.025,0
4988,nli,3.116113,9.972648,779.814,0
4989,image_search,2.409452,15.348945,327.711,0
4989,reranker,0.000520,16.188573,0.028,0
4989,nli,1.309886,3.578114,197.129,0
4990,image_search,2.305561,15.348945,283.264,0
4990,reranker,0.000524,16.188573,0.033,0
4990,nli,2.036723,7.932249,416.853,0
4991,image_search,2.366669,15.348945,315.246,0
4991,reranker,0.000566,16.188573,0.044,0
4991,nli,1.881965,7.094581,379.515,0
4992,image_search,2.349967,15.348945,311.066,0
4992,reranker,0.000552,16.188573,0.064,0
4992,nli,0.613565,2.268927,70.621,0
4993,image_search,2.316991,15.348945,302.371,0
4993,reranker,0.000589,16.188573,0.040,0
4993,nli,1.672025,4.677825,287.438,0
4994,image_search,2.331497,15.348945,307.333,0
4994,reranker,0.000551,16.188573,0.042,0
4994,nli,2.112285,7.081247,463.492,0
4995,image_search,2.325237,15.348945,286.449,0
4995,reranker,0.000570,16.188573,0.042,0
4995,nli,3.088056,9.972648,741.475,0
4996,image_search,2.341022,15.348945,286.031,0
4996,reranker,0.000523,16.188573,0.025,0
4996,nli,0.353905,1.545613,44.760,0
4997,image_search,2.345580,15.348945,305.917,0
4997,reranker,0.000522,16.188573,0.022,0
4997,nli,0.600224,2.268927,60.718,0
4998,image_search,2.353042,15.348945,310.354,0
4998,reranker,0.000555,16.188573,0.038,0
4998,nli,1.877169,6.209767,365.057,0
4999,image_search,2.373537,15.348945,318.719,0
4999,reranker,0.000576,16.188573,0.031,0
4999,nli,0.587586,2.077800,61.400,0
5000,image_search,2.300634,15.348945,280.559,0
5000,reranker,0.000587,16.188573,0.072,0
5000,nli,3.166703,9.972648,781.046,0
5001,image_search,2.310329,15.348945,306.950,0
5001,reranker,0.000548,16.188573,0.030,0
5001,nli,1.089738,2.925319,156.094,0
5002,image_search,2.290526,15.348945,306.431,0
5002,reranker,0.000609,16.188573,0.038,0
5002,nli,2.132789,6.597062,465.283,0
5003,image_search,2.446873,15.348945,326.802,0
5003,reranker,0.000541,16.188573,0.040,0
5003,nli,1.615929,4.557985,251.904,0
5004,image_search,2.677410,15.348945,355.447,0
5004,reranker,0.000493,16.188573,0.024,0
5004,nli,0.747380,2.404458,86.642,0
5005,image_search,2.694506,15.348945,357.098,0
5005,reranker,0.000549,16.188573,0.039,0
5005,nli,1.451183,4.525979,243.645,0
5006,image_search,2.963931,15.348945,399.541,0
5006,reranker,0.000560,16.188573,0.047,0
5006,nli,0.911035,3.032716,121.909,0
5007,image_search,2.850772,15.348945,380.554,0
5007,reranker,0.000552,16.188573,0.035,0
5007,nli,0.794642,2.805439,90.783,0
5008,image_search,2.725498,15.348945,335.022,0
5008,reranker,0.000585,16.188573,0.075,0
5008,nli,2.615917,9.972648,613.444,0
5009,image_search,3.106510,15.348945,411.606,0
5009,reranker,0.000587,16.188573,0.037,0
5009,nli,0.864258,2.722763,120.085,0
5010,image_search,2.830407,15.348945,378.917,0
5010,reranker,0.000584,16.188573,0.050,0
5010,nli,1.793554,5.798913,384.591,0
5011,image_search,2.919979,15.348945,389.583,0
5011,reranker,0.000522,16.188573,0.025,0
5011,nli,1.420479,5.137543,225.842,0
5012,image_search,2.354975,15.348945,283.524,0
5012,reranker,0.000644,16.188573,0.044,0
5012,nli,0.652835,2.243062,76.621,0
5013,image_search,2.353760,15.348945,290.084,0
5013,reranker,0.000467,16.188573,0.072,0
5013,nli,3.119131,9.972648,777.735,0
5014,image_search,2.338787,15.348945,289.040,0
5014,reranker,0.000531,16.188573,0.035,0
5014,nli,1.015496,3.174877,156.066,0
5015,image_search,2.359822,15.348945,318.557,0
5015,reranker,0.000445,16.188573,0.073,0
5015,nli,2.883914,8.945273,715.442,0
5016,image_search,2.396217,15.348945,320.957,0
5016,reranker,0.000568,16.188573,0.068,0
5016,nli,3.066676,9.972648,760.209,0
5017,image_search,2.404826,15.348945,321.385,0
5017,reranker,0.000612,16.188573,0.081,0
5017,nli,1.844835,5.696931,342.631,0
5018,image_search,2.368158,15.348945,293.063,0
5018,reranker,0.000578,16.188573,0.072,0
5018,nli,1.160594,3.595240,163.239,0
5019,image_search,2.333677,15.348945,317.929,0
5019,reranker,0.000898,16.188573,0.076,0
5019,nli,2.873960,9.972648,720.872,0
5020,image_search,2.360805,15.348945,294.285,0
5020,reranker,0.000474,16.188573,0.079,0
5020,nli,3.134668,9.972648,769.769,0
5021,image_search,2.332451,15.348945,289.923,0
5021,reranker,0.000531,16.188573,0.067,0
5021,nli,2.384539,6.626826,562.348,0
5022,image_search,2.339645,15.348945,291.039,0
5022,reranker,0.000565,16.188573,0.041,0
5022,nli,1.652814,4.646136,325.035,0
5023,image_search,2.932370,15.348945,394.326,0
5023,reranker,0.000592,16.188573,0.049,0
5023,nli,3.126296,9.972648,763.173,0
5024,image_search,3.193328,15.348945,425.453,0
5024,reranker,0.000516,16.188573,0.030,0
5024,nli,0.960336,3.016109,136.034,0
5025,image_search,2.872899,15.348945,382.827,0
5025,reranker,0.000598,16.188573,0.048,0
5025,nli,1.696250,5.663217,330.267,0
5026,image_search,2.974813,15.348945,400.864,0
5026,reranker,0.000547,16.188573,0.028,0
5026,nli,0.518974,1.794545,60.185,0
5027,image_search,2.670304,15.348945,359.265,0
5027,reranker,0.001093,16.188573,0.071,0
5027,nli,3.200090,9.972648,789.135,0
5028,image_search,3.088224,15.348945,368.136,0
5028,reranker,0.000973,16.188573,0.047,0
5028,nli,1.083792,3.820551,147.776,0
5029,image_search,2.934509,15.348945,383.215,0
5029,reranker,0.000692,16.188573,0.076,0
5029,nli,2.008866,7.728673,415.513,0
5030,image_search,2.413578,15.348945,326.470,0
5030,reranker,0.000613,16.188573,0.057,0
5030,nli,3.050052,9.972648,748.589,0
5031,image_search,2.362037,15.348945,319.611,0
5031,reranker,0.000913,16.188573,0.042,0
5031,nli,3.090919,9.972648,753.576,0
5032,image_search,2.324478,15.348945,310.352,0
5032,reranker,0.000529,16.188573,0.034,0
5032,nli,0.678227,2.332626,84.718,0
5033,image_search,2.356137,15.348945,286.867,0
5033,reranker,0.000617,16.188573,0.080,0
5033,nli,2.730815,9.972648,650.435,0
5034,image_search,2.358764,15.348945,294.162,0
5034,reranker,0.000572,16.188573,0.036,0
5034,nli,0.545043,2.077800,61.444,0
5035,image_search,2.386779,15.348945,292.879,0
5035,reranker,0.000839,16.188573,0.080,0
5035,nli,2.803916,9.972648,647.131,0
5036,image_search,2.358786,15.348945,303.170,0
5036,reranker,0.000570,16.188573,0.074,0
5036,nli,1.521261,4.833467,245.391,0
5037,image_search,2.356603,15.348945,285.610,0
5037,reranker,0.000569,16.188573,0.070,0
5037,nli,3.097519,9.972648,738.241,0
5038,image_search,2.290204,15.348945,280.652,0
5038,reranker,0.000576,16.188573,0.078,0
5038,nli,1.907631,6.276259,379.629,0
5039,image_search,2.284052,15.348945,278.000,0
5039,reranker,0.000560,16.188573,0.033,0
5039,nli,2.933699,9.972648,713.457,0
5040,image_search,2.391964,15.348945,319.915,0
5040,reranker,0.000546,16.188573,0.039,0
5040,nli,1.883811,7.619240,379.700,0
5041,image_search,2.341387,15.348945,287.548,0
5041,reranker,0.000530,16.188573,0.037,0
5041,nli,0.499914,1.974684,49.995,0
5042,image_search,2.343397,15.348945,311.336,0
5042,reranker,0.000625,16.188573,0.078,0
5042,nli,3.075863,9.972648,791.220,0
5043,image_search,2.643093,15.348945,319.087,0
5043,reranker,0.000585,16.188573,0.057,0
5043,nli,2.015177,7.619240,447.326,0
5044,image_search,3.018462,15.348945,396.221,0
5044,reranker,0.000616,16.188573,0.077,0
5044,nli,1.576648,4.619965,293.674,0
5045,image_search,3.024756,15.348945,407.830,0
5045,reranker,0.000530,16.188573,0.035,0
5045,nli,0.388586,1.494813,38.509,0
5046,image_search,2.778857,15.348945,341.299,0
5046,reranker,0.000535,16.188573,0.026,0
5046,nli,1.731401,7.304459,342.548,0
5047,image_search,2.873409,15.348945,351.440,0
5047,reranker,0.000648,16.188573,0.075,0
5047,nli,3.093848,9.972648,778.757,0
5048,image_search,3.141240,15.348945,422.636,0
5048,reranker,0.000580,16.188573,0.041,0
5048,nli,0.681603,2.064354,79.186,0
5049,image_search,2.851299,15.348945,380.808,0
5049,reranker,0.000557,16.188573,0.027,0
5049,nli,0.373979,1.499548,38.516,0
5050,image_search,2.674915,15.348945,360.635,0
5050,reranker,0.000478,16.188573,0.080,0
5050,nli,3.145155,9.972648,769.027,0
5051,image_search,2.300768,15.348945,309.462,0
5051,reranker,0.000587,16.188573,0.038,0
5051,nli,2.631927,9.972648,630.364,0
5052,image_search,2.365025,15.348945,321.163,0
5052,reranker,0.000574,16.188573,0.033,0
5052,nli,2.540985,9.972648,599.260,0
5053,image_search,2.366580,15.348945,320.404,0
5053,reranker,0.000564,16.188573,0.032,0
5053,nli,0.827643,3.032716,119.003,0
5054,image_search,2.395217,15.348945,312.633,0
5054,reranker,0.000535,16.188573,0.025,0
5054,nli,1.093578,3.463146,156.242,0
5055,image_search,2.404447,15.348945,315.747,0
5055,reranker,0.000521,16.188573,0.038,0
5055,nli,2.976048,9.972648,697.875,0
5056,image_search,2.404371,15.348945,318.895,0
5056,reranker,0.000662,16.188573,0.073,0
5056,nli,3.216776,9.972648,805.962,0
5057,image_search,2.376876,15.348945,289.952,0
5057,reranker,0.000591,16.188573,0.076,0
5057,nli,2.476777,6.890200,572.282,0
5058,image_search,2.356932,15.348945,286.804,0
5058,reranker,0.000551,16.188573,0.040,0
5058,nli,1.190889,4.547147,184.609,0
5059,image_search,2.402685,15.348945,292.068,0
5059,reranker,0.000579,16.188573,0.039,0
5059,nli,0.881288,3.377788,119.979,0
5060,image_search,2.374192,15.348945,289.357,0
5060,reranker,0.000463,16.188573,0.072,0
5060,nli,2.198354,6.935362,483.064,0
5061,image_search,2.370566,15.348945,305.438,0
5061,reranker,0.000599,16.188573,0.064,0
5061,nli,1.443023,4.742276,233.723,0
5062,image_search,2.319895,15.348945,285.557,0
5062,reranker,0.000589,16.188573,0.075,0
5062,nli,3.108439,9.972648,763.067,0
5063,image_search,3.023598,15.348945,406.121,0
5063,reranker,0.000585,16.188573,0.042,0
5063,nli,1.147451,3.641346,163.694,0
5064,image_search,2.963896,15.348945,400.049,0
5064,reranker,0.000435,16.188573,0.069,0
5064,nli,3.119499,9.972648,767.512,0
5065,image_search,3.196765,15.348945,424.184,0
5065,reranker,0.000565,16.188573,0.047,0
5065,nli,2.859916,9.972648,655.778,0
5066,image_search,3.049865,15.348945,371.668,0
5066,reranker,0.000558,16.188573,0.072,0
5066,nli,3.140568,9.972648,796.351,0
5067,image_search,2.940730,15.348945,391.930,0
5067,reranker,0.000593,16.188573,0.047,0
5067,nli,1.274681,3.926508,191.454,0
5068,image_search,3.004508,15.348945,399.242,0
5068,reranker,0.000537,16.188573,0.047,0
5068,nli,2.610607,9.502257,605.555,0
5069,image_search,2.468019,15.348945,330.940,0
5069,reranker,0.000642,16.188573,0.062,0
5069,nli,1.904845,5.993314,373.404,0
5070,image_search,2.360494,15.348945,294.418,0
5070,reranker,0.000588,16.188573,0.043,0
5070,nli,2.414303,7.964705,560.535,0
5071,image_search,2.335313,15.348945,312.971,0
5071,reranker,0.000561,16.188573,0.069,0
5071,nli,1.058545,3.400556,146.888,0
5072,image_search,2.353032,15.348945,308.687,0
5072,reranker,0.000574,16.188573,0.069,0
5072,nli,2.257023,7.415737,516.689,0
5073,image_search,2.334649,15.348945,285.556,0
5073,reranker,0.000575,16.188573,0.041,0
5073,nli,0.616987,2.230567,78.265,0
5074,image_search,2.362581,15.348945,288.843,0
5074,reranker,0.000576,16.188573,0.049,0
5074,nli,2.050054,7.619240,440.052,0
5075,image_search,2.362220,15.348945,293.442,0
5075,reranker,0.000575,16.188573,0.075,0
5075,nli,2.321064,6.323369,544.668,0
5076,image_search,2.349054,15.348945,288.993,0
5076,reranker,0.000543,16.188573,0.037,0
5076,nli,3.168744,9.972648,786.123,0
5077,image_search,2.308396,15.348945,315.385,0
5077,reranker,0.000532,16.188573,0.033,0
5077,nli,0.502956,1.738582,53.014,0
5078,image_search,2.296987,15.348945,307.016,0
5078,reranker,0.000537,16.188573,0.037,0
5078,nli,2.923515,9.260509,714.024,0
5079,image_search,2.329865,15.348945,310.611,0
5079,reranker,0.000556,16.188573,0.029,0
5079,nli,2.594716,9.972648,616.987,0
5080,image_search,2.329992,15.348945,312.103,0
5080,reranker,0.000635,16.188573,0.081,0
5080,nli,2.764515,9.972648,671.783,0
5081,image_search,2.316572,15.348945,315.074,0
5081,reranker,0.000504,16.188573,0.034,0
5081,nli,1.101552,4.055414,156.895,0
5082,image_search,2.351158,15.348945,313.975,0
5082,reranker,0.000604,16.188573,0.076,0
5082,nli,3.131038,9.972648,772.213,0
5083,image_search,2.830348,15.348945,348.862,0
5083,reranker,0.000516,16.188573,0.041,0
5083,nli,1.632863,5.894721,308.961,0
5084,image_search,2.939004,15.348945,391.264,0
5084,reranker,0.000543,16.188573,0.045,0
5084,nli,1.783229,6.653345,347.296,0
5085,image_search,2.991670,15.348945,400.424,0
5085,reranker,0.000583,16.188573,0.049,0
5085,nli,3.152526,9.972648,776.599,0
5086,image_search,3.076212,15.348945,375.451,0
5086,reranker,0.000513,16.188573,0.041,0
5086,nli,2.134296,7.386117,442.398,0
5087,image_search,2.977461,15.348945,363.167,0
5087,reranker,0.000574,16.188573,0.072,0
5087,nli,3.149041,9.972648,807.530,0
5088,image_search,3.056999,15.348945,406.275,0
5088,reranker,0.000577,16.188573,0.071,0
5088,nli,1.184399,4.009958,185.374,0
5089,image_search,2.828597,15.348945,343.344,0
5089,reranker,0.000495,16.188573,0.028,0
5089,nli,2.437781,9.972648,573.981,0
5090,image_search,2.279259,15.348945,286.797,0
5090,reranker,0.000617,16.188573,0.039,0
